dept,base,txt_path,meta_path,xml_path,txt_size,core_all,core_lead,climate_all,climate_lead,procedural,meta_hits,raw,score,score_norm,pct,tier
doe,01_26_2015_2015-00317,E:\2026_capstone\policy_data\doe_data\raw_text\01_26_2015_2015-00317.txt,E:\2026_capstone\policy_data\doe_data\meta\01_26_2015_2015-00317.json,E:\2026_capstone\policy_data\doe_data\xml\01_26_2015_2015-00317.xml,856723,8,0,31,0,0,0,10.799277148555355,0.9733967676014993,0.0473705526583811,0.6526717557251909,Tier2_review
doe,07_19_2011_2011-18080,E:\2026_capstone\policy_data\doe_data\raw_text\07_19_2011_2011-18080.txt,E:\2026_capstone\policy_data\doe_data\meta\07_19_2011_2011-18080.json,E:\2026_capstone\policy_data\doe_data\xml\07_19_2011_2011-18080.xml,93263,16,0,7,0,0,0,10.777190297244934,0.9732054516532616,0.04727366965976318,0.648854961832061,Tier3_drop
doi,10_03_2019_2019-20907,E:\2026_capstone\policy_data\doi_data\raw_text\10_03_2019_2019-20907.txt,E:\2026_capstone\policy_data\doi_data\meta\10_03_2019_2019-20907.json,E:\2026_capstone\policy_data\doi_data\xml\10_03_2019_2019-20907.xml,72235,9,0,24,0,0,0,10.765742280530429,0.97310576330865,0.010169744534323032,0.15196078431372548,Tier3_drop
fema,07_02_2014_2014-15486,E:\2026_capstone\policy_data\fema_data\raw_text\07_02_2014_2014-15486.txt,E:\2026_capstone\policy_data\fema_data\meta\07_02_2014_2014-15486.json,E:\2026_capstone\policy_data\fema_data\xml\07_02_2014_2014-15486.xml,12856,2,0,33,3,0,0,10.748134122143906,0.9729517286883086,0.03688097702181661,0.7741935483870968,Tier2_review
usda,06_26_1996_96-16285,E:\2026_capstone\policy_data\usda_data\raw_text\06_26_1996_96-16285.txt,E:\2026_capstone\policy_data\usda_data\meta\06_26_1996_96-16285.json,,57231,18,0,1,0,0,0,10.74409066230886,0.9729162359463237,0.017354828770337238,0.5985130111524164,Tier3_drop
doi,08_01_2023_2023-16378,E:\2026_capstone\policy_data\doi_data\raw_text\08_01_2023_2023-16378.txt,E:\2026_capstone\policy_data\doi_data\meta\08_01_2023_2023-16378.json,E:\2026_capstone\policy_data\doi_data\xml\08_01_2023_2023-16378.xml,15477,17,0,1,0,0,0,10.692627912819612,0.9724605317167424,0.010086884854244442,0.14950980392156862,Tier3_drop
doe,06_04_2021_2021-11753,E:\2026_capstone\policy_data\doe_data\raw_text\06_04_2021_2021-11753.txt,E:\2026_capstone\policy_data\doe_data\meta\06_04_2021_2021-11753.json,E:\2026_capstone\policy_data\doe_data\xml\06_04_2021_2021-11753.xml,40581,16,0,5,0,0,0,10.650091406064625,0.9720782532127002,0.04671615598225893,0.6450381679389313,Tier3_drop
epa,10_13_2020_2020-19542,E:\2026_capstone\policy_data\epa_data\raw_text\10_13_2020_2020-19542.txt,E:\2026_capstone\policy_data\epa_data\meta\10_13_2020_2020-19542.json,E:\2026_capstone\policy_data\epa_data\xml\10_13_2020_2020-19542.xml,566663,17,0,7,0,0,0,10.634081171756726,0.9719330371234698,0.013191530915971673,0.36619718309859156,Tier3_drop
fema,08_19_2015_2015-20345,E:\2026_capstone\policy_data\fema_data\raw_text\08_19_2015_2015-20345.txt,E:\2026_capstone\policy_data\fema_data\meta\08_19_2015_2015-20345.json,E:\2026_capstone\policy_data\fema_data\xml\08_19_2015_2015-20345.xml,4611,11,2,5,0,0,1,10.593845242086893,0.9715648440398896,0.0363700895683151,0.7661290322580645,Tier2_review
doi,12_09_2011_2011-31782,E:\2026_capstone\policy_data\doi_data\raw_text\12_09_2011_2011-31782.txt,E:\2026_capstone\policy_data\doi_data\meta\12_09_2011_2011-31782.json,E:\2026_capstone\policy_data\doi_data\xml\12_09_2011_2011-31782.xml,152619,18,0,2,0,0,0,10.582683431771951,0.971461875885441,0.009962286026254197,0.14705882352941177,Tier3_drop
epa,04_25_2011_2011-9929,E:\2026_capstone\policy_data\epa_data\raw_text\04_25_2011_2011-9929.txt,E:\2026_capstone\policy_data\epa_data\meta\04_25_2011_2011-9929.json,E:\2026_capstone\policy_data\epa_data\xml\04_25_2011_2011-9929.xml,67818,17,0,3,0,0,0,10.559142968773253,0.9712435263185112,0.013073449866721955,0.3591549295774648,Tier3_drop
doe,05_24_2022_2022-11128,E:\2026_capstone\policy_data\doe_data\raw_text\05_24_2022_2022-11128.txt,E:\2026_capstone\policy_data\doe_data\meta\05_24_2022_2022-11128.json,E:\2026_capstone\policy_data\doe_data\xml\05_24_2022_2022-11128.xml,194194,8,0,27,0,0,0,10.489934533828269,0.9705921540234008,0.04601363492964488,0.6412213740458015,Tier3_drop
usda,12_18_2009_E9-30171,E:\2026_capstone\policy_data\usda_data\raw_text\12_18_2009_E9-30171.txt,E:\2026_capstone\policy_data\usda_data\meta\12_18_2009_E9-30171.json,E:\2026_capstone\policy_data\usda_data\xml\12_18_2009_E9-30171.xml,125176,18,0,1,0,0,0,10.434043624358848,0.9700557011089588,0.01683070200883548,0.5947955390334573,Tier3_drop
usda,08_31_1999_99-22626,E:\2026_capstone\policy_data\usda_data\raw_text\08_31_1999_99-22626.txt,E:\2026_capstone\policy_data\usda_data\meta\08_31_1999_99-22626.json,,27190,2,0,33,3,0,0,10.433358931510087,0.9700490708277119,0.01682954455270296,0.5910780669144982,Tier3_drop
doe,05_01_2024_2024-08196,E:\2026_capstone\policy_data\doe_data\raw_text\05_01_2024_2024-08196.txt,E:\2026_capstone\policy_data\doe_data\meta\05_01_2024_2024-08196.json,E:\2026_capstone\policy_data\doe_data\xml\05_01_2024_2024-08196.xml,322236,7,0,30,0,0,0,10.409854547243755,0.9698205994800593,0.0456623676022857,0.6374045801526718,Tier3_drop
doe,02_10_2014_2014-02356,E:\2026_capstone\policy_data\doe_data\raw_text\02_10_2014_2014-02356.txt,E:\2026_capstone\policy_data\doe_data\meta\02_10_2014_2014-02356.json,E:\2026_capstone\policy_data\doe_data\xml\02_10_2014_2014-02356.xml,810347,8,0,29,0,0,0,10.39567946427093,0.9696819970875151,0.04560018922634774,0.6335877862595419,Tier3_drop
usda,09_27_2023_2023-21068,E:\2026_capstone\policy_data\usda_data\raw_text\09_27_2023_2023-21068.txt,E:\2026_capstone\policy_data\usda_data\meta\09_27_2023_2023-21068.json,E:\2026_capstone\policy_data\usda_data\xml\09_27_2023_2023-21068.xml,43114,2,0,39,0,0,0,10.389202814672807,0.9696184640683766,0.016754899741801242,0.587360594795539,Tier3_drop
epa,11_18_2016_2016-24215,E:\2026_capstone\policy_data\epa_data\raw_text\11_18_2016_2016-24215.txt,E:\2026_capstone\policy_data\epa_data\meta\11_18_2016_2016-24215.json,E:\2026_capstone\policy_data\epa_data\xml\11_18_2016_2016-24215.xml,827250,6,0,34,0,0,0,10.38920082037871,0.9696184444854006,0.01280566993078454,0.352112676056338,Tier3_drop
hud,04_26_2024_2024-08793,E:\2026_capstone\policy_data\hud_data\raw_text\04_26_2024_2024-08793.txt,E:\2026_capstone\policy_data\hud_data\meta\04_26_2024_2024-08793.json,E:\2026_capstone\policy_data\hud_data\xml\04_26_2024_2024-08793.xml,351126,7,0,30,0,0,0,10.378235417591917,0.9695105846287119,0.036776485009364104,0.29411764705882354,Tier3_drop
doi,05_06_2014_2014-10049,E:\2026_capstone\policy_data\doi_data\raw_text\05_06_2014_2014-10049.txt,E:\2026_capstone\policy_data\doi_data\meta\05_06_2014_2014-10049.json,E:\2026_capstone\policy_data\doi_data\xml\05_06_2014_2014-10049.xml,36708,17,0,1,0,0,0,10.335379516940629,0.9690854697971961,0.00968201931662259,0.14460784313725492,Tier3_drop
doi,07_26_2013_2013-17089,E:\2026_capstone\policy_data\doi_data\raw_text\07_26_2013_2013-17089.txt,E:\2026_capstone\policy_data\doi_data\meta\07_26_2013_2013-17089.json,E:\2026_capstone\policy_data\doi_data\xml\07_26_2013_2013-17089.xml,239059,7,0,34,0,1,0,10.300418511694476,0.9687344245800538,0.009642398407619043,0.14215686274509803,Tier3_drop
doe,12_21_2016_2016-28322,E:\2026_capstone\policy_data\doe_data\raw_text\12_21_2016_2016-28322.txt,E:\2026_capstone\policy_data\doe_data\meta\12_21_2016_2016-28322.json,E:\2026_capstone\policy_data\doe_data\xml\12_21_2016_2016-28322.xml,184197,18,0,1,0,0,0,10.287346953431896,0.9686021840830767,0.045124993448082004,0.6297709923664122,Tier3_drop
fema,08_06_2025_2025-14874,E:\2026_capstone\policy_data\fema_data\raw_text\08_06_2025_2025-14874.txt,E:\2026_capstone\policy_data\fema_data\meta\08_06_2025_2025-14874.json,E:\2026_capstone\policy_data\fema_data\xml\08_06_2025_2025-14874.xml,23099,2,0,23,8,0,0,10.255284052040366,0.9682755189272373,0.035249032339995094,0.7580645161290323,Tier2_review
doe,12_16_2016_2016-29077,E:\2026_capstone\policy_data\doe_data\raw_text\12_16_2016_2016-29077.txt,E:\2026_capstone\policy_data\doe_data\meta\12_16_2016_2016-29077.json,E:\2026_capstone\policy_data\doe_data\xml\12_16_2016_2016-29077.xml,270645,7,0,29,0,0,0,10.254818724438243,0.9682707539307674,0.04498230980701684,0.6259541984732825,Tier3_drop
doi,04_26_2023_2023-08670,E:\2026_capstone\policy_data\doi_data\raw_text\04_26_2023_2023-08670.txt,E:\2026_capstone\policy_data\doi_data\meta\04_26_2023_2023-08670.json,E:\2026_capstone\policy_data\doi_data\xml\04_26_2023_2023-08670.xml,47127,17,0,1,0,0,0,10.235919014894,0.9680766331228176,0.009569301862610876,0.13970588235294118,Tier3_drop
doe,09_15_2011_2011-22329,E:\2026_capstone\policy_data\doe_data\raw_text\09_15_2011_2011-22329.txt,E:\2026_capstone\policy_data\doe_data\meta\09_15_2011_2011-22329.json,E:\2026_capstone\policy_data\doe_data\xml\09_15_2011_2011-22329.xml,726496,10,0,23,0,0,0,10.222380611651431,0.9679368733374153,0.044840021456716304,0.6221374045801527,Tier3_drop
doe,06_13_2016_2016-12835,E:\2026_capstone\policy_data\doe_data\raw_text\06_13_2016_2016-12835.txt,E:\2026_capstone\policy_data\doe_data\meta\06_13_2016_2016-12835.json,E:\2026_capstone\policy_data\doe_data\xml\06_13_2016_2016-12835.xml,553737,15,0,10,0,0,0,10.212051674685025,0.9678298478775528,0.044794714030511606,0.6183206106870229,Tier3_drop
epa,05_09_2023_2023-09587,E:\2026_capstone\policy_data\epa_data\raw_text\05_09_2023_2023-09587.txt,E:\2026_capstone\policy_data\epa_data\meta\05_09_2023_2023-09587.json,E:\2026_capstone\policy_data\epa_data\xml\05_09_2023_2023-09587.xml,344787,19,0,4,0,1,0,10.166642945997472,0.9673552255944239,0.012454982747486057,0.34507042253521125,Tier3_drop
doi,03_13_2012_2012-5603,E:\2026_capstone\policy_data\doi_data\raw_text\03_13_2012_2012-5603.txt,E:\2026_capstone\policy_data\doi_data\meta\03_13_2012_2012-5603.json,E:\2026_capstone\policy_data\doi_data\xml\03_13_2012_2012-5603.xml,274546,8,0,26,0,0,0,10.139121968972342,0.9670642844340519,0.009459602873086078,0.13725490196078433,Tier3_drop
fema,12_18_2025_2025-23172,E:\2026_capstone\policy_data\fema_data\raw_text\12_18_2025_2025-23172.txt,E:\2026_capstone\policy_data\fema_data\meta\12_18_2025_2025-23172.json,E:\2026_capstone\policy_data\fema_data\xml\12_18_2025_2025-23172.xml,16103,3,0,21,7,0,0,10.086193161822317,0.9664976858027037,0.034689131883903365,0.75,Tier2_review
doe,09_26_2014_2014-22885,E:\2026_capstone\policy_data\doe_data\raw_text\09_26_2014_2014-22885.txt,E:\2026_capstone\policy_data\doe_data\meta\09_26_2014_2014-22885.json,E:\2026_capstone\policy_data\doe_data\xml\09_26_2014_2014-22885.xml,109482,16,0,4,0,0,0,10.028322922391647,0.9658674227174675,0.04398879596621446,0.6145038167938931,Tier3_drop
doi,01_23_2012_2012-1250,E:\2026_capstone\policy_data\doi_data\raw_text\01_23_2012_2012-1250.txt,E:\2026_capstone\policy_data\doi_data\meta\01_23_2012_2012-1250.json,E:\2026_capstone\policy_data\doi_data\xml\01_23_2012_2012-1250.xml,159975,17,0,2,0,0,0,10.002687624388956,0.9655845875625773,0.00930498338449767,0.13480392156862744,Tier3_drop
epa,09_27_2012_2012-23344,E:\2026_capstone\policy_data\epa_data\raw_text\09_27_2012_2012-23344.txt,E:\2026_capstone\policy_data\epa_data\meta\09_27_2012_2012-23344.json,E:\2026_capstone\policy_data\epa_data\xml\09_27_2012_2012-23344.xml,218673,14,0,10,0,0,0,10.000484932016326,0.9655601800026252,0.012193165518742655,0.3380281690140845,Tier3_drop
usda,12_23_1996_96-32170,E:\2026_capstone\policy_data\usda_data\raw_text\12_23_1996_96-32170.txt,E:\2026_capstone\policy_data\usda_data\meta\12_23_1996_96-32170.json,,225366,16,0,5,0,0,0,9.990447978098405,0.9654487511971129,0.01608081466584383,0.5836431226765799,Tier3_drop
doe,09_29_2010_2010-24388,E:\2026_capstone\policy_data\doe_data\raw_text\09_29_2010_2010-24388.txt,E:\2026_capstone\policy_data\doe_data\meta\09_29_2010_2010-24388.json,E:\2026_capstone\policy_data\doe_data\xml\09_29_2010_2010-24388.xml,36795,14,0,7,0,0,0,9.977789513555154,0.9653077230250384,0.04376713339830668,0.6106870229007634,Tier3_drop
epa,02_08_2016_2016-01866,E:\2026_capstone\policy_data\epa_data\raw_text\02_08_2016_2016-01866.txt,E:\2026_capstone\policy_data\epa_data\meta\02_08_2016_2016-01866.json,E:\2026_capstone\policy_data\epa_data\xml\02_08_2016_2016-01866.xml,455928,10,0,21,0,0,0,9.957866968145137,0.9650846409786742,0.012126011868262052,0.33098591549295775,Tier3_drop
doi,05_15_2019_2019-09362,E:\2026_capstone\policy_data\doi_data\raw_text\05_15_2019_2019-09362.txt,E:\2026_capstone\policy_data\doi_data\meta\05_15_2019_2019-09362.json,E:\2026_capstone\policy_data\doi_data\xml\05_15_2019_2019-09362.xml,584202,18,0,1,0,0,0,9.871897532758611,0.9641060489480557,0.00915676046348708,0.1323529411764706,Tier3_drop
usda,05_14_2018_2018-10133,E:\2026_capstone\policy_data\usda_data\raw_text\05_14_2018_2018-10133.txt,E:\2026_capstone\policy_data\usda_data\meta\05_14_2018_2018-10133.json,E:\2026_capstone\policy_data\usda_data\xml\05_14_2018_2018-10133.xml,100995,12,0,13,0,0,0,9.83180271386593,0.9636406678075649,0.015812628815336963,0.5799256505576208,Tier3_drop
hud,10_17_2023_2023-22800,E:\2026_capstone\policy_data\hud_data\raw_text\10_17_2023_2023-22800.txt,E:\2026_capstone\policy_data\hud_data\meta\10_17_2023_2023-22800.json,E:\2026_capstone\policy_data\hud_data\xml\10_17_2023_2023-22800.xml,57286,14,2,1,0,0,0,9.810040724209545,0.9633856505602331,0.03432538596547422,0.2647058823529412,Tier3_drop
doe,10_28_2016_2016-24759,E:\2026_capstone\policy_data\doe_data\raw_text\10_28_2016_2016-24759.txt,E:\2026_capstone\policy_data\doe_data\meta\10_28_2016_2016-24759.json,E:\2026_capstone\policy_data\doe_data\xml\10_28_2016_2016-24759.xml,537421,7,0,28,0,0,0,9.792355967630922,0.9631771457796089,0.042953737331977444,0.6068702290076335,Tier3_drop
usda,09_27_2023_2023-21088,E:\2026_capstone\policy_data\usda_data\raw_text\09_27_2023_2023-21088.txt,E:\2026_capstone\policy_data\usda_data\meta\09_27_2023_2023-21088.json,E:\2026_capstone\policy_data\usda_data\xml\09_27_2023_2023-21088.xml,47006,2,0,33,2,0,0,9.789846226423304,0.9631474633399044,0.015741702422900867,0.5762081784386617,Tier3_drop
doi,03_10_2015_2015-05125,E:\2026_capstone\policy_data\doi_data\raw_text\03_10_2015_2015-05125.txt,E:\2026_capstone\policy_data\doi_data\meta\03_10_2015_2015-05125.json,E:\2026_capstone\policy_data\doi_data\xml\03_10_2015_2015-05125.xml,336739,17,0,2,0,0,0,9.7372483458948,0.9625200743450657,0.009004164073807478,0.12990196078431374,Tier3_drop
doi,10_23_2013_2013-24238,E:\2026_capstone\policy_data\doi_data\raw_text\10_23_2013_2013-24238.txt,E:\2026_capstone\policy_data\doi_data\meta\10_23_2013_2013-24238.json,E:\2026_capstone\policy_data\doi_data\xml\10_23_2013_2013-24238.xml,180835,17,0,1,0,0,0,9.734253647072826,0.9624840462799572,0.009000770215745245,0.12745098039215685,Tier3_drop
epa,03_03_2010_2010-3508,E:\2026_capstone\policy_data\epa_data\raw_text\03_03_2010_2010-3508.txt,E:\2026_capstone\policy_data\epa_data\meta\03_03_2010_2010-3508.json,E:\2026_capstone\policy_data\epa_data\xml\03_03_2010_2010-3508.xml,341493,13,0,12,0,0,0,9.732336782810298,0.9624609677587189,0.011770641177992166,0.323943661971831,Tier3_drop
epa,12_23_2011_2011-31532,E:\2026_capstone\policy_data\epa_data\raw_text\12_23_2011_2011-31532.txt,E:\2026_capstone\policy_data\epa_data\meta\12_23_2011_2011-31532.json,E:\2026_capstone\policy_data\epa_data\xml\12_23_2011_2011-31532.xml,284935,10,0,19,0,0,0,9.68615008402537,0.9619007506123668,0.011697864227961647,0.31690140845070425,Tier3_drop
doe,01_10_2020_2019-26354,E:\2026_capstone\policy_data\doe_data\raw_text\01_10_2020_2019-26354.txt,E:\2026_capstone\policy_data\doe_data\meta\01_10_2020_2019-26354.json,E:\2026_capstone\policy_data\doe_data\xml\01_10_2020_2019-26354.xml,422258,11,0,17,0,0,0,9.658884536160922,0.9615662756161167,0.04236827078770185,0.6030534351145038,Tier3_drop
doi,10_02_2013_2013-23726,E:\2026_capstone\policy_data\doi_data\raw_text\10_02_2013_2013-23726.txt,E:\2026_capstone\policy_data\doi_data\meta\10_02_2013_2013-23726.json,E:\2026_capstone\policy_data\doi_data\xml\10_02_2013_2013-23726.xml,126246,7,0,30,0,1,0,9.636433421765977,0.9612887461777652,0.00888991166867828,0.125,Tier3_drop
usda,01_21_2000_00-1633,E:\2026_capstone\policy_data\usda_data\raw_text\01_21_2000_00-1633.txt,E:\2026_capstone\policy_data\usda_data\meta\01_21_2000_00-1633.json,E:\2026_capstone\policy_data\usda_data\xml\01_21_2000_00-1633.xml,6932,5,0,20,3,0,0,9.626328345398228,0.9611632055328069,0.015465279535599744,0.5724907063197026,Tier3_drop
usda,02_03_2000_00-2445,E:\2026_capstone\policy_data\usda_data\raw_text\02_03_2000_00-2445.txt,E:\2026_capstone\policy_data\usda_data\meta\02_03_2000_00-2445.json,E:\2026_capstone\policy_data\usda_data\xml\02_03_2000_00-2445.xml,7077,5,0,20,3,0,0,9.617815807569238,0.9610571467366649,0.015450889303349922,0.5687732342007435,Tier3_drop
usda,04_26_2017_2017-08407,E:\2026_capstone\policy_data\usda_data\raw_text\04_26_2017_2017-08407.txt,E:\2026_capstone\policy_data\usda_data\meta\04_26_2017_2017-08407.json,E:\2026_capstone\policy_data\usda_data\xml\04_26_2017_2017-08407.xml,39259,9,0,18,0,0,0,9.597281658114383,0.9608001642898363,0.015416176837379834,0.5650557620817844,Tier3_drop
doe,05_15_2023_2023-10321,E:\2026_capstone\policy_data\doe_data\raw_text\05_15_2023_2023-10321.txt,E:\2026_capstone\policy_data\doe_data\meta\05_15_2023_2023-10321.json,E:\2026_capstone\policy_data\doe_data\xml\05_15_2023_2023-10321.xml,61576,16,0,6,0,1,0,9.549642012382057,0.960197681003054,0.04188908327783287,0.5992366412213741,Tier3_drop
fema,01_21_2026_2026-01056,E:\2026_capstone\policy_data\fema_data\raw_text\01_21_2026_2026-01056.txt,E:\2026_capstone\policy_data\fema_data\meta\01_21_2026_2026-01056.json,E:\2026_capstone\policy_data\fema_data\xml\01_21_2026_2026-01056.xml,13441,2,0,21,7,0,0,9.541584990565662,0.9600949127091666,0.03288580372657526,0.7419354838709677,Tier2_review
fema,02_22_2023_2023-03610,E:\2026_capstone\policy_data\fema_data\raw_text\02_22_2023_2023-03610.txt,E:\2026_capstone\policy_data\fema_data\meta\02_22_2023_2023-03610.json,E:\2026_capstone\policy_data\fema_data\xml\02_22_2023_2023-03610.xml,12316,10,0,8,3,0,0,9.526066970455457,0.959896261443276,0.03283441984346873,0.7338709677419355,Tier2_review
epa,10_20_2010_2010-25132,E:\2026_capstone\policy_data\epa_data\raw_text\10_20_2010_2010-25132.txt,E:\2026_capstone\policy_data\epa_data\meta\10_20_2010_2010-25132.json,E:\2026_capstone\policy_data\epa_data\xml\10_20_2010_2010-25132.xml,334941,17,0,1,0,0,0,9.520334654425389,0.9598226407833181,0.01143658681364632,0.30985915492957744,Tier3_drop
doe,01_21_2025_2024-31214,E:\2026_capstone\policy_data\doe_data\raw_text\01_21_2025_2024-31214.txt,E:\2026_capstone\policy_data\doe_data\meta\01_21_2025_2024-31214.json,E:\2026_capstone\policy_data\doe_data\xml\01_21_2025_2024-31214.xml,920604,6,0,30,0,0,0,9.505882796136653,0.959636459059305,0.04169713540679229,0.5954198473282443,Tier3_drop
usda,05_20_2003_03-12142,E:\2026_capstone\policy_data\usda_data\raw_text\05_20_2003_03-12142.txt,E:\2026_capstone\policy_data\usda_data\meta\05_20_2003_03-12142.json,E:\2026_capstone\policy_data\usda_data\xml\05_20_2003_03-12142.xml,133660,14,0,7,0,0,0,9.504757065010406,0.9596219217401835,0.015259766327337568,0.5613382899628253,Tier3_drop
fema,08_19_2024_2024-18448,E:\2026_capstone\policy_data\fema_data\raw_text\08_19_2024_2024-18448.txt,E:\2026_capstone\policy_data\fema_data\meta\08_19_2024_2024-18448.json,E:\2026_capstone\policy_data\fema_data\xml\08_19_2024_2024-18448.xml,8230,10,0,9,2,0,0,9.482356391562533,0.9593316019505105,0.0326896836425615,0.7258064516129032,Tier2_review
fema,08_06_2025_2025-14873,E:\2026_capstone\policy_data\fema_data\raw_text\08_06_2025_2025-14873.txt,E:\2026_capstone\policy_data\fema_data\meta\08_06_2025_2025-14873.json,E:\2026_capstone\policy_data\fema_data\xml\08_06_2025_2025-14873.xml,32529,2,0,22,7,0,0,9.450490476480748,0.9589151633626719,0.03258416796182279,0.717741935483871,Tier2_review
doe,07_14_2015_2015-17087,E:\2026_capstone\policy_data\doe_data\raw_text\07_14_2015_2015-17087.txt,E:\2026_capstone\policy_data\doe_data\meta\07_14_2015_2015-17087.json,E:\2026_capstone\policy_data\doe_data\xml\07_14_2015_2015-17087.xml,81610,16,0,1,0,0,0,9.44860194165905,0.9588903554079222,0.04144587546633309,0.5916030534351145,Tier3_drop
